"","Long","Lat","texture_class","clay_content","bulk_density","aluminium_extractable","carbon_total","calcium_extractable","cation_exchange_capacity","iron_extractable","potassium_extractable","magnesium_extractable","nitrogen_total","carbon_organic","phosphorous_extractable","sulphur_extractable","zinc_extractable","ph","sand_content","silt_content","stone_content"
"1369",4.55076,7.44364,"Sandy Loam",17,1.34,53.6,26.1,364,5.7,65.7,65.7,108.9,1.6,10,7.2,5.7,3.5,5.8,62,15,2.3
"1370",4.60746,7.46596,"Sandy Clay Loam",21,1.29,39.4,26.1,329.3,6.4,80.5,65.7,89,1.5,10,7.2,6.4,3.5,5.6,60,14,1.5
"1371",4.64606,7.4729,"Sandy Clay Loam",24,1.28,43.7,29,269.4,6.4,89,65.7,98.5,1.7,11.2,6.4,8,3.5,5.4,57,15,1.7
"1372",4.69371,7.4729,"Sandy Clay Loam",24,1.26,48.4,29,329.3,7.2,72.7,59.3,89,1.7,10,6.4,8,3.5,5.6,60,14,1.7
"1373",4.74137,7.4729,"Sandy Clay Loam",21,1.25,59.3,29,402.4,7.2,80.5,65.7,108.9,1.4,11.2,6.4,7.2,3.1,5.6,59,17,1.5
"1374",4.78902,7.4729,"Sandy Clay Loam",20,1.31,53.6,26.1,364,7.2,80.5,59.3,108.9,1.5,11.2,6.4,8,3.1,5.7,59,15,2
"1375",4.83667,7.4729,"Sandy Clay Loam",25,1.25,72.7,29,329.3,8,72.7,59.3,89,1.5,12.5,7.2,9,3.1,5.7,57,16,2.3
"1376",4.87714,7.47303,"Sandy Loam",20,1.32,89,32.1,329.3,7.2,65.7,59.3,98.5,1.7,10,7.2,6.4,3.1,5.6,57,15,2
"1377",4.93197,7.4729,"Sandy Clay Loam",26,1.24,65.7,29,329.3,9,72.7,53.6,98.5,1.6,11.2,7.2,7.2,3.5,5.6,61,16,2.3
"1378",4.97962,7.4729,"Sandy Clay Loam",24,1.19,59.3,35.6,444.9,9,65.7,59.3,98.5,1.6,12.5,7.2,8,3.1,5.5,55,14,2.7
"1379",5.02727,7.4729,"Sandy Clay Loam",25,1.29,65.7,29,402.4,7.2,59.3,65.7,89,1.6,12.5,7.2,5.7,2.7,5.5,57,14,1.2
"1380",5.07492,7.4729,"Sandy Clay Loam",25,1.27,48.4,32.1,329.3,6.4,72.7,59.3,98.5,1.8,11.2,6.4,7.2,3.1,5.6,60,12,1.5
"1381",5.12258,7.4729,"Sandy Clay Loam",25,1.28,59.3,35.6,402.4,8,72.7,59.3,98.5,2.2,11.2,7.2,6.4,3.1,5.7,62,14,2
"1382",5.17023,7.4729,"Sandy Clay Loam",22,1.23,89,29,364,7.2,65.7,65.7,89,1.5,11.2,7.2,6.4,3.1,5.6,56,14,2
"1383",5.21788,7.4729,"Sandy Clay Loam",25,1.24,65.7,32.1,364,7.2,59.3,65.7,65.7,1.5,12.5,8,7.2,2.7,5.6,57,12,2
"1384",5.26553,7.4729,"Sandy Clay Loam",25,1.19,53.6,32.1,364,7.2,72.7,65.7,89,1.5,12.5,8,7.2,3.1,5.7,61,16,3.1
"1385",5.31318,7.4729,"Sandy Clay Loam",24,1.27,53.6,32.1,444.9,7.2,65.7,65.7,89,1.6,10,7.2,7.2,3.1,5.8,55,13,1.7
"1386",5.35679,7.47385,"Sandy Clay Loam",26,1.32,53.6,32.1,364,6.4,65.7,53.6,89,1.5,11.2,6.4,7.2,3.1,5.7,57,12,2
"1387",5.40848,7.4729,"Sandy Clay Loam",21,1.27,59.3,29,329.3,6.4,65.7,72.7,98.5,1.4,11.2,7.2,6.4,2.7,5.9,56,16,2.3
"1388",5.45614,7.4729,"Sandy Clay Loam",23,1.28,53.6,32.1,329.3,5.7,59.3,59.3,98.5,1.5,11.2,5.7,6.4,3.1,5.8,61,12,3.1
"1389",5.50379,7.4729,"Sandy Clay Loam",24,1.32,59.3,29,364,7.2,72.7,72.7,80.5,1.4,10,6.4,6.4,2.3,5.7,59,16,2
"1390",5.55144,7.4729,"Sandy Clay Loam",23,1.27,48.4,32.1,402.4,7.2,72.7,72.7,72.7,1.7,10,7.2,7.2,2.7,5.8,56,14,1.7
"1391",5.59909,7.4729,"Sandy Clay Loam",23,1.31,43.7,29,402.4,6.4,65.7,72.7,72.7,1.4,11.2,7.2,6.4,2.3,5.8,60,16,2.3
"1392",5.64674,7.4729,"Sandy Clay Loam",25,1.26,65.7,32.1,364,7.2,72.7,72.7,80.5,1.5,12.5,7.2,7.2,2.7,5.7,56,13,2.3
"1393",5.69439,7.4729,"Sandy Loam",20,1.26,72.7,26.1,402.4,7.2,72.7,72.7,98.5,1.7,11.2,6.4,7.2,2.7,5.7,59,14,2.7
"1394",5.75864,7.48035,"Sandy Loam",18,1.28,98.5,19.1,269.4,7.2,65.7,72.7,80.5,1.3,9,6.4,5.7,2.7,5.8,61,15,3.1
"1395",5.78969,7.4729,"Sandy Clay Loam",23,1.2,80.5,32.1,364,10,65.7,65.7,80.5,1.4,13.9,7.2,7.2,3.1,5.6,51,14,3.1
"1396",5.83735,7.4729,"Sandy Clay Loam",23,1.22,80.5,29,329.3,7.2,65.7,72.7,72.7,1.6,12.5,8,7.2,2.7,5.6,57,15,3.1
"1397",5.885,7.4729,"Sandy Loam",20,1.26,72.7,29,444.9,7.2,65.7,80.5,89,1.4,10,6.4,7.2,2.7,5.8,60,15,2.3
"1398",5.93265,7.4729,"Sandy Loam",19,1.25,80.5,29,402.4,7.2,72.7,80.5,80.5,1.4,11.2,7.2,7.2,2.3,5.7,62,14,2.3
"1399",2.79359,7.52046,"Sandy Loam",12,1.4,98.5,21.2,543.6,6.4,80.5,80.5,133.3,0.7,7.2,8,5.7,2.3,6.3,72,15,2.7
"1400",2.83531,7.5199,"Sandy Loam",14,1.32,89,21.2,543.6,8,65.7,80.5,147.4,1.2,9,6.4,5.7,2.7,6.3,65,16,2.7
"1401",2.88296,7.5199,"Sandy Loam",14,1.34,89,17.2,543.6,7.2,59.3,80.5,108.9,0.8,9,8,5,2.7,6.2,70,16,4
"1402",2.93062,7.5199,"Sandy Loam",13,1.38,89,23.5,664.1,7.2,65.7,80.5,147.4,1,10,7.2,5,3.1,6.2,68,12,4.5
"1403",2.97827,7.5199,"Sandy Loam",13,1.32,98.5,21.2,664.1,7.2,65.7,80.5,147.4,1,9,6.4,5.7,2.3,6.3,65,17,2.7
"1404",3.02592,7.5199,"Sandy Loam",11,1.35,120.5,17.2,491.7,7.2,65.7,65.7,120.5,0.8,8,7.2,6.4,2,6.3,70,15,4
"1405",3.07357,7.5199,"Sandy Loam",11,1.31,108.9,17.2,543.6,8,72.7,80.5,133.3,0.9,8,6.4,6.4,2.3,6,67,17,3.5
"1406",3.12122,7.5199,"Sandy Loam",14,1.34,120.5,17.2,600.8,7.2,65.7,65.7,133.3,0.9,8,6.4,5.7,2.3,6.3,67,15,3.5
"1407",3.16887,7.5199,"Sandy Loam",10,1.32,98.5,17.2,600.8,6.4,65.7,72.7,133.3,0.8,8,8,5.7,2,6.3,67,16,5.7
"1408",3.21652,7.5199,"Sandy Loam",14,1.38,98.5,19.1,600.8,8,72.7,80.5,147.4,1.1,7.2,8,5.7,2,6.4,63,16,2.3
"1409",3.26417,7.5199,"Sandy Loam",15,1.35,98.5,19.1,664.1,7.2,72.7,80.5,180.3,1.2,10,8,5.7,2.3,6.4,63,15,2.3
"1410",3.31665,7.51941,"Sandy Loam",13,1.33,89,19.1,600.8,7.2,72.7,80.5,147.4,0.8,8,7.2,5.7,2,6.2,68,15,2.3
"1411",3.35948,7.5199,"Sandy Loam",10,1.33,98.5,13.9,600.8,6.4,65.7,65.7,147.4,0.7,6.4,9,5,1.7,6.4,71,15,6.4
"1412",3.40713,7.5199,"Sandy Loam",12,1.35,98.5,13.9,600.8,6.4,65.7,65.7,133.3,0.8,6.4,8,5,2,6.1,72,15,6.4
"1413",3.45478,7.5199,"Sandy Loam",16,1.33,89,17.2,600.8,7.2,80.5,65.7,133.3,0.8,8,8,5.7,2,6.1,67,16,2.7
"1414",3.50243,7.5199,"Sandy Loam",13,1.35,108.9,15.4,543.6,7.2,72.7,65.7,108.9,0.8,7.2,8,5,1.7,6.2,71,17,3.1
"1415",3.55008,7.5199,"Sandy Loam",13,1.32,98.5,17.2,543.6,7.2,65.7,65.7,133.3,0.9,8,7.2,5,1.7,6.1,66,16,2.7
"1416",3.59773,7.5199,"Sandy Loam",15,1.33,89,21.2,600.8,7.2,65.7,72.7,133.3,1.2,8,8,5.7,2,6.1,63,15,2.3
"1417",3.63805,7.52186,"Sandy Loam",14,1.28,89,17.2,600.8,6.4,65.7,72.7,133.3,0.9,7.2,7.2,5.7,2,6,67,15,4
"1418",3.69304,7.5199,"Sandy Loam",18,1.36,72.7,26.1,664.1,7.2,65.7,89,133.3,1.3,10,6.4,5.7,2,6.1,65,14,3.1
"1419",3.74069,7.5199,"Sandy Loam",17,1.3,72.7,23.5,600.8,6.4,80.5,72.7,147.4,1.4,10,7.2,5,2.3,5.9,61,15,2
"1420",3.78297,7.52258,"Sandy Loam",17,1.31,65.7,23.5,664.1,7.2,65.7,65.7,108.9,1.4,9,7.2,6.4,2.7,6.1,61,15,2.7
"1421",3.83599,7.5199,"Sandy Loam",17,1.3,48.4,23.5,543.6,6.4,65.7,65.7,108.9,1.4,11.2,7.2,5.7,2.7,6.1,65,14,2.3
"1422",3.88364,7.5199,"Sandy Loam",16,1.34,59.3,19.1,543.6,7.2,72.7,65.7,120.5,1.1,9,7.2,5.7,2.7,6.1,66,14,2.7
"1423",3.95178,7.54078,"Sandy Loam",19,1.3,53.6,23.5,664.1,6.4,65.7,65.7,108.9,1.5,10,7.2,8,2.3,5.9,65,15,2.7
"1424",3.98135,7.54038,"Sandy Clay Loam",20,1.3,65.7,29,543.6,7.2,65.7,72.7,108.9,1.5,12.5,6.4,6.4,2.3,5.9,61,14,3.1
"1425",4.02927,7.52198,"Sandy Loam",17,1.35,59.3,29,491.7,7.2,72.7,59.3,89,1.6,11.2,6.4,6.4,2.7,5.7,59,13,2
"1426",4.07425,7.5199,"Sandy Loam",20,1.28,35.6,29,491.7,8,80.5,65.7,98.5,1.4,10,7.2,6.4,2.7,5.6,57,14,1.7
"1427",4.1219,7.5199,"Sandy Clay Loam",20,1.3,32.1,29,491.7,6.4,72.7,59.3,108.9,1.3,11.2,6.4,5.7,2.3,5.8,59,13,2.3
"1428",4.16955,7.5199,"Sandy Loam",17,1.3,53.6,29,543.6,7.2,89,65.7,133.3,1.5,10,7.2,6.4,2,6,62,14,1.7
"1429",4.2172,7.5199,"Sandy Loam",19,1.36,48.4,32.1,543.6,7.2,72.7,65.7,108.9,1.4,9,7.2,5.7,2.7,5.9,58,15,2.3
"1430",4.26485,7.5199,"Sandy Loam",18,1.32,53.6,32.1,491.7,5.7,72.7,48.4,98.5,1.6,11.2,7.2,5,2.7,5.9,59,14,3.5
"1431",4.3125,7.5199,"Sandy Loam",19,1.31,43.7,29,444.9,6.4,80.5,59.3,98.5,1.5,10,7.2,7.2,3.5,5.9,60,14,2.3
"1432",4.36016,7.5199,"Sandy Clay Loam",21,1.29,59.3,32.1,600.8,7.2,80.5,72.7,108.9,1.6,10,6.4,6.4,2.7,6,63,13,2.3
"1433",4.40781,7.5199,"Sandy Loam",19,1.31,32.1,35.6,491.7,7.2,80.5,59.3,98.5,1.4,10,6.4,6.4,3.1,5.9,62,15,1.7
"1434",4.46752,7.51598,"Sandy Loam",17,1.35,35.6,29,444.9,5.7,80.5,65.7,108.9,1.4,11.2,6.4,6.4,3.1,5.8,62,13,1.5
"1435",4.50311,7.5199,"Sandy Loam",19,1.29,39.4,32.1,402.4,7.2,89,65.7,98.5,1.4,10,6.4,6.4,3.5,5.8,57,13,1.2
"1436",4.55076,7.5199,"Sandy Loam",19,1.26,35.6,32.1,444.9,7.2,80.5,72.7,98.5,1.5,9,6.4,7.2,3.1,5.9,63,17,1.2
"1437",4.59841,7.5199,"Sandy Clay Loam",23,1.3,65.7,26.1,297.9,6.4,80.5,65.7,89,1.7,10,7.2,8,3.1,5.5,59,15,1.5
"1438",4.64606,7.5199,"Sandy Clay Loam",23,1.23,53.6,32.1,364,6.4,80.5,65.7,108.9,1.6,10,7.2,7.2,3.1,5.6,60,14,1.7
"1439",4.69371,7.5199,"Sandy Clay Loam",23,1.31,80.5,32.1,402.4,8,65.7,65.7,89,1.6,10,8,5.7,3.5,5.7,59,13,1.5
"1440",4.74137,7.5199,"Sandy Clay Loam",25,1.25,72.7,29,444.9,8,72.7,72.7,89,1.6,12.5,6.4,7.2,3.1,5.8,57,16,1.5
"1441",4.78902,7.5199,"Sandy Clay Loam",28,1.21,72.7,32.1,364,8,80.5,65.7,98.5,1.9,13.9,7.2,9,3.5,5.5,51,15,2.3
"1442",4.83667,7.5199,"Sandy Clay Loam",29,1.22,80.5,32.1,364,8,72.7,65.7,98.5,1.6,12.5,8,7.2,3.5,5.7,55,16,2
"1443",4.88432,7.5199,"Sandy Clay Loam",22,1.24,98.5,32.1,444.9,8,80.5,59.3,98.5,1.6,11.2,7.2,7.2,3.1,5.6,59,17,1.5
"1444",4.93197,7.5199,"Sandy Clay Loam",29,1.13,108.9,32.1,329.3,11.2,65.7,65.7,80.5,1.7,15.4,8,9,3.1,5.4,53,14,3.5
"1445",4.97962,7.5199,"Sandy Clay Loam",21,1.26,72.7,26.1,444.9,7.2,65.7,65.7,98.5,1.6,11.2,5.7,6.4,2.7,5.7,62,15,2.3
"1446",5.02727,7.5199,"Sandy Clay Loam",26,1.22,80.5,26.1,329.3,7.2,72.7,72.7,98.5,1.6,11.2,6.4,8,3.1,5.5,58,15,2
"1447",5.07492,7.5199,"Sandy Clay Loam",25,1.28,80.5,32.1,297.9,8,65.7,59.3,72.7,1.5,10,6.4,7.2,3.1,5.5,59,12,2.7
"1448",5.12258,7.5199,"Sandy Clay Loam",26,1.22,80.5,32.1,364,6.4,65.7,59.3,72.7,1.4,10,7.2,5.7,3.1,5.7,57,14,1.2
"1449",5.17023,7.5199,"Sandy Clay Loam",26,1.24,98.5,21.2,329.3,7.2,65.7,72.7,89,1.4,11.2,9,8,2.7,5.7,55,16,4
"1450",5.20938,7.52237,"Sandy Clay Loam",25,1.2,98.5,29,364,8,59.3,65.7,80.5,1.6,13.9,7.2,8,2.7,5.7,54,15,2.7
"1451",5.26553,7.5199,"Sandy Clay Loam",21,1.24,65.7,26.1,444.9,8,65.7,72.7,108.9,1.7,10,8,6.4,3.1,5.8,62,17,2.3
"1452",5.31318,7.5199,"Sandy Clay Loam",20,1.27,59.3,29,491.7,8,65.7,72.7,98.5,1.4,10,6.4,6.4,2,5.8,57,16,2
"1453",5.36083,7.5199,"Sandy Clay Loam",22,1.24,89,26.1,402.4,7.2,59.3,72.7,89,1.9,11.2,7.2,7.2,2.3,5.9,60,15,2.3
"1454",5.40848,7.5199,"Sandy Clay Loam",24,1.3,65.7,32.1,364,8,65.7,59.3,72.7,1.7,11.2,6.4,8,2.7,5.8,59,12,2.3
"1455",5.45687,7.51378,"Sandy Clay Loam",22,1.29,65.7,32.1,297.9,7.2,59.3,59.3,108.9,1.6,11.2,6.4,5.7,2.7,5.7,60,13,1.7
"1456",5.50379,7.5199,"Sandy Clay Loam",21,1.29,59.3,29,297.9,7.2,72.7,59.3,80.5,1.5,10,6.4,6.4,3.1,5.7,60,13,1.7
"1457",5.55144,7.5199,"Sandy Clay Loam",25,1.26,53.6,32.1,329.3,7.2,80.5,72.7,80.5,1.5,11.2,6.4,6.4,3.1,5.6,59,14,2
"1458",5.59909,7.5199,"Sandy Clay Loam",23,1.28,43.7,29,329.3,6.4,72.7,89,80.5,1.6,10,7.2,8,2.7,5.6,59,14,1.7
"1459",5.64674,7.5199,"Sandy Clay Loam",25,1.27,53.6,29,491.7,7.2,65.7,72.7,89,1.7,12.5,7.2,5.7,2.7,5.7,57,14,2
"1460",5.68595,7.5199,"Sandy Clay Loam",25,1.24,53.6,32.1,364,5.7,72.7,59.3,65.7,1.6,11.2,8,7.2,3.1,5.6,58,11,1.7
"1461",5.73677,7.5373,"Sandy Clay Loam",21,1.28,59.3,29,329.3,6.4,72.7,72.7,98.5,1.4,11.2,7.2,7.2,2.7,5.8,54,13,2.7
"1462",5.78389,7.51357,"Sandy Clay Loam",21,1.27,98.5,26.1,444.9,7.2,65.7,72.7,98.5,1.4,10,8,5.7,2.3,5.7,61,16,3.1
"1463",5.83735,7.5199,"Sandy Loam",19,1.31,89,23.5,444.9,6.4,59.3,72.7,108.9,1.3,10,6.4,6.4,2,5.7,57,14,2.3
"1464",5.885,7.5199,"Sandy Loam",19,1.21,108.9,23.5,444.9,8,65.7,80.5,98.5,1.3,10,7.2,8,2.3,5.8,57,16,2.7
"1465",5.93529,7.52675,"Sandy Loam",18,1.28,89,21.2,444.9,6.4,72.7,72.7,120.5,1.2,9,7.2,7.2,1.5,5.9,64,17,2
"1466",2.74001,7.56689,"Sandy Loam",13,1.33,98.5,17.2,543.6,7.2,72.7,72.7,147.4,0.7,8,8,7.2,2,6.2,68,14,3.5
"1467",2.78766,7.56689,"Sandy Loam",12,1.35,98.5,19.1,543.6,6.4,72.7,65.7,133.3,0.8,8,7.2,5.7,2.3,6.2,70,17,3.5
"1468",2.83174,7.56559,"Sandy Loam",12,1.36,98.5,19.1,543.6,6.4,65.7,72.7,120.5,0.8,8,8,5.7,2.7,6.1,70,16,4.5
"1469",2.88296,7.56689,"Sandy Loam",14,1.36,89,19.1,491.7,6.4,65.7,80.5,133.3,1,8,6.4,5.7,2,6.2,65,17,2.3
"1470",2.93062,7.56689,"Sandy Loam",16,1.4,98.5,23.5,600.8,7.2,59.3,80.5,133.3,1.1,10,6.4,5.7,2.3,6.1,60,14,3.5
"1471",2.97827,7.56689,"Sandy Loam",11,1.34,98.5,17.2,600.8,5.7,72.7,80.5,147.4,0.8,7.2,7.2,6.4,2,6.3,72,16,4.5
"1472",3.02592,7.56689,"Sandy Loam",13,1.38,108.9,19.1,543.6,6.4,65.7,89,133.3,0.9,10,7.2,6.4,1.7,6.3,65,14,2.3
"1473",3.07357,7.56689,"Sandy Loam",9,1.35,133.3,17.2,543.6,6.4,65.7,72.7,120.5,0.7,8,8,5.7,2.3,6.1,73,15,3.5
"1474",3.12122,7.56689,"Sandy Loam",13,1.31,108.9,12.5,491.7,5.7,65.7,80.5,108.9,0.7,7.2,7.2,5.7,2.3,6.2,71,16,4.5
"1475",3.16887,7.56689,"Sandy Loam",12,1.35,98.5,17.2,734.1,7.2,65.7,80.5,147.4,0.9,7.2,8,5.7,1.7,6.3,66,15,3.5
"1476",3.21652,7.56689,"Sandy Loam",13,1.39,108.9,15.4,543.6,7.2,72.7,72.7,133.3,0.8,7.2,8,5.7,2,6.2,69,16,2.3
"1477",3.25778,7.56822,"Sandy Loam",11,1.37,98.5,21.2,491.7,7.2,65.7,65.7,120.5,0.8,8,8,5.7,2,6.2,71,16,5.7
"1478",3.31183,7.56689,"Sandy Loam",11,1.35,89,17.2,543.6,6.4,65.7,72.7,120.5,0.8,7.2,7.2,5,2.3,6.1,72,14,3.5
"1479",3.35948,7.56689,"Sandy Loam",13,1.34,108.9,12.5,600.8,8,65.7,72.7,147.4,0.9,7.2,8,5.7,1.7,6.3,72,16,2.7
"1480",3.40713,7.56689,"Sandy Loam",11,1.33,108.9,17.2,543.6,7.2,72.7,65.7,120.5,0.9,7.2,8,5.7,2,6.2,66,15,2
"1481",3.45478,7.56689,"Sandy Loam",11,1.37,108.9,13.9,543.6,5.7,59.3,72.7,108.9,0.7,7.2,9,5,1.7,6.2,71,15,5
"1482",3.50243,7.56689,"Sandy Loam",14,1.35,120.5,21.2,600.8,7.2,65.7,65.7,120.5,0.8,9,7.2,5.7,2.3,6.1,67,14,2.7
"1483",3.55008,7.56689,"Sandy Loam",14,1.31,120.5,19.1,600.8,7.2,72.7,72.7,108.9,0.8,8,7.2,5,2,6.1,66,16,2.3
"1484",3.59773,7.56689,"Sandy Loam",14,1.34,108.9,17.2,543.6,6.4,72.7,72.7,120.5,0.9,7.2,8,5.7,2,6.1,66,17,2
"1485",3.64539,7.56689,"Sandy Loam",15,1.32,89,17.2,600.8,8,72.7,65.7,163,0.9,8,6.4,6.4,2,6,65,16,3.1
"1486",3.69304,7.56689,"Sandy Loam",16,1.31,80.5,15.4,600.8,6.4,65.7,72.7,133.3,1.1,9,7.2,5,2.3,6,65,14,2.7
"1487",3.73906,7.56565,"Sandy Loam",18,1.33,72.7,23.5,734.1,7.2,65.7,72.7,108.9,1.3,10,7.2,5.7,2.3,6.1,65,14,3.1
"1488",3.78834,7.56689,"Sandy Loam",19,1.29,72.7,26.1,664.1,6.4,72.7,80.5,120.5,1.4,10,7.2,5.7,2.3,5.9,60,14,2.7
"1489",3.83599,7.56689,"Sandy Loam",17,1.28,65.7,23.5,600.8,6.4,72.7,65.7,108.9,1.4,11.2,6.4,5.7,2.7,6,66,16,2.3
"1490",3.89627,7.5785,"Sandy Loam",16,1.28,59.3,21.2,491.7,6.4,65.7,59.3,120.5,1.2,10,8,5,2.3,6,66,14,4
"1491",3.92682,7.56421,"Sandy Loam",18,1.31,43.7,21.2,491.7,7.2,59.3,72.7,108.9,1.5,10,6.4,6.4,2.3,6.1,65,14,3.5
"1492",3.9792,7.56406,"Sandy Loam",18,1.33,65.7,26.1,600.8,6.4,65.7,72.7,108.9,1.4,10,7.2,7.2,2.3,5.9,65,13,2.3
"1493",4.0266,7.56689,"Sandy Loam",19,1.33,65.7,26.1,600.8,6.4,80.5,65.7,133.3,1.5,11.2,7.2,5.7,2.3,5.9,64,14,2.7
"1494",4.07425,7.56689,"Sandy Loam",19,1.32,53.6,26.1,664.1,8,80.5,72.7,133.3,1.4,10,7.2,5.7,2.3,5.8,61,16,2.3
"1495",4.1219,7.56689,"Sandy Loam",17,1.34,48.4,26.1,543.6,6.4,72.7,65.7,120.5,1.4,10,7.2,5.7,2.7,5.9,64,13,2.7
"1496",4.16955,7.56689,"Sandy Loam",19,1.33,39.4,17.2,491.7,6.4,72.7,65.7,120.5,1.2,8,7.2,6.4,2.3,5.9,66,17,2.7
"1497",4.20738,7.57603,"Sandy Loam",17,1.28,48.4,26.1,491.7,7.2,72.7,65.7,120.5,1.3,10,6.4,6.4,2.7,5.7,61,13,2
"1498",4.26485,7.56689,"Sandy Clay Loam",23,1.27,65.7,29,491.7,6.4,89,65.7,98.5,1.5,11.2,7.2,7.2,3.1,5.6,59,14,2
"1499",4.3125,7.56689,"Sandy Loam",19,1.32,39.4,23.5,444.9,6.4,65.7,59.3,108.9,1.3,8,6.4,5.7,2.7,6,60,17,1.7
"1500",4.36016,7.56689,"Sandy Clay Loam",22,1.33,48.4,35.6,297.9,6.4,72.7,59.3,72.7,1.5,11.2,7.2,6.4,3.5,5.8,59,12,2.3
"1501",4.40781,7.56689,"Sandy Loam",19,1.29,59.3,29,491.7,6.4,72.7,65.7,133.3,1.5,10,5.7,6.4,2.7,5.9,58,15,2.3
"1502",4.45546,7.56689,"Sandy Loam",18,1.34,39.4,21.2,444.9,7.2,72.7,65.7,108.9,1.5,10,7.2,6.4,3.1,6,64,16,2.7
"1503",4.48693,7.5707,"Sandy Clay Loam",25,1.29,65.7,29,329.3,7.2,89,59.3,89,1.5,12.5,6.4,7.2,3.1,5.6,56,14,1.2
"1504",4.55076,7.56689,"Sandy Loam",17,1.31,53.6,32.1,491.7,7.2,72.7,65.7,108.9,1.6,10,6.4,6.4,3.1,6,62,16,1.5
"1505",4.59841,7.56689,"Sandy Clay Loam",21,1.33,53.6,19.1,364,6.4,72.7,65.7,120.5,1.5,10,6.4,6.4,3.1,6,65,15,2.3
"1506",4.64606,7.56689,"Sandy Clay Loam",25,1.24,53.6,32.1,491.7,7.2,65.7,65.7,108.9,1.6,11.2,6.4,5.7,3.5,5.8,58,13,1.5
"1507",4.70704,7.56689,"Sandy Clay Loam",24,1.28,59.3,32.1,297.9,6.4,72.7,59.3,72.7,1.6,11.2,8,6.4,4,5.5,59,12,2
"1508",4.74612,7.545,"Sandy Clay Loam",21,1.29,59.3,32.1,491.7,7.2,65.7,72.7,108.9,1.6,11.2,6.4,6.4,3.5,6,62,13,2.7
"1509",4.78902,7.56689,"Sandy Clay Loam",25,1.24,80.5,29,364,8,80.5,59.3,80.5,1.6,11.2,7.2,8,4,5.6,55,13,1.5
"1510",4.83667,7.56689,"Sandy Clay Loam",29,1.27,89,32.1,269.4,7.2,65.7,59.3,80.5,1.6,11.2,7.2,8,3.5,5.3,54,13,2.3
"1511",4.88432,7.56689,"Sandy Clay Loam",23,1.28,108.9,23.5,444.9,7.2,65.7,72.7,80.5,1.4,11.2,7.2,5.7,3.1,5.7,58,15,1.5
"1512",4.93197,7.56689,"Sandy Clay Loam",26,1.17,89,32.1,329.3,9,65.7,72.7,80.5,1.6,12.5,8,8,3.5,5.3,53,15,3.1
"1513",4.97962,7.56689,"Sandy Clay Loam",27,1.19,80.5,32.1,364,9,80.5,65.7,80.5,1.6,12.5,7.2,9,3.5,5.3,56,16,3.1
"1514",5.02727,7.56689,"Sandy Clay Loam",25,1.23,72.7,32.1,364,7.2,72.7,59.3,80.5,1.6,11.2,7.2,8,2.7,5.5,55,12,2
"1515",5.07492,7.56689,"Sandy Clay Loam",27,1.24,89,29,329.3,6.4,72.7,65.7,89,1.5,11.2,6.4,8,3.5,5.6,59,12,1.5
"1516",5.12258,7.56689,"Sandy Clay Loam",23,1.26,72.7,32.1,297.9,5,72.7,53.6,98.5,1.5,9,7.2,7.2,3.1,5.5,61,12,2
"1517",5.17023,7.56689,"Sandy Clay Loam",29,1.15,80.5,35.6,364,10,72.7,65.7,89,1.9,15.4,8,9,2.3,5.6,57,12,3.1
"1518",5.2304,7.57416,"Sandy Clay Loam",25,1.21,65.7,32.1,329.3,8,72.7,65.7,89,1.7,11.2,7.2,8,3.1,5.6,59,12,2.3
"1519",5.26553,7.56689,"Sandy Clay Loam",21,1.25,72.7,35.6,444.9,8,72.7,65.7,98.5,1.8,12.5,6.4,7.2,3.1,5.7,60,15,1.7
"1520",5.31318,7.56689,"Sandy Clay Loam",21,1.22,80.5,26.1,402.4,8,59.3,72.7,80.5,1.5,10,7.2,7.2,2.3,5.9,58,15,2.3
"1521",5.36083,7.56689,"Sandy Clay Loam",22,1.28,59.3,26.1,364,6.4,53.6,65.7,89,1.5,11.2,7.2,6.4,2.3,6,59,16,3.1
"1522",5.40848,7.56689,"Sandy Clay Loam",24,1.27,59.3,29,297.9,6.4,65.7,59.3,72.7,1.5,10,6.4,6.4,2.7,5.6,57,14,2
"1523",5.45614,7.56689,"Sandy Clay Loam",26,1.3,59.3,29,329.3,5.7,80.5,59.3,80.5,1.7,11.2,7.2,8,3.1,5.7,57,12,1.7
"1524",5.50379,7.56689,"Sandy Clay Loam",27,1.26,53.6,32.1,364,6.4,65.7,59.3,59.3,1.9,11.2,6.4,7.2,2.7,5.7,59,13,3.5
"1525",5.55144,7.56689,"Sandy Clay Loam",25,1.25,53.6,32.1,220.4,5.7,72.7,59.3,72.7,1.5,11.2,7.2,7.2,2.7,5.5,59,13,2
"1526",5.59909,7.56689,"Sandy Loam",19,1.23,65.7,29,364,6.4,72.7,72.7,89,1.5,9,8,6.4,2.3,5.8,59,14,1.5
"1527",5.64674,7.56689,"Sandy Clay Loam",24,1.31,43.7,29,329.3,6.4,72.7,65.7,72.7,1.5,10,7.2,7.2,3.5,5.6,56,13,2
"1528",5.69439,7.56689,"Sandy Clay Loam",25,1.24,65.7,29,364,8,65.7,65.7,80.5,1.6,11.2,7.2,6.4,3.1,5.5,58,10,2
"1529",5.74204,7.56689,"Sandy Clay Loam",24,1.2,89,29,329.3,7.2,72.7,72.7,80.5,1.6,13.9,8,8,3.1,5.5,55,16,4
